,group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
1296,By Month,2020,1,10,Idaho,Total - All Places of Death,All Ages,0,5,70,0.0,76,1235
1297,By Month,2020,1,10,Idaho,Total - All Places of Death,0-17 years,0,0,5,0.0,5,15
1298,By Month,2020,1,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0.0,0,14
1299,By Month,2020,1,10,Idaho,Total - All Places of Death,30-39 years,0,0,0,0.0,0,26
1300,By Month,2020,1,10,Idaho,Total - All Places of Death,40-49 years,0,5,0,0.0,5,40
1301,By Month,2020,1,10,Idaho,Total - All Places of Death,50-64 years,0,5,5,0.0,11,176
1302,By Month,2020,1,10,Idaho,Total - All Places of Death,65-74 years,0,5,10,0.0,11,230
1303,By Month,2020,1,10,Idaho,Total - All Places of Death,75-84 years,0,0,29,0.0,29,341
1304,By Month,2020,1,10,Idaho,Total - All Places of Death,85 years and over,0,5,22,0.0,23,393
1305,By Month,2020,2,10,Idaho,Total - All Places of Death,All Ages,0,10,64,0.0,74,1218
1306,By Month,2020,2,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,22
1307,By Month,2020,2,10,Idaho,Total - All Places of Death,18-29 years,0,5,0,0.0,5,14
1308,By Month,2020,2,10,Idaho,Total - All Places of Death,30-39 years,0,0,5,0.0,5,29
1309,By Month,2020,2,10,Idaho,Total - All Places of Death,40-49 years,0,5,5,0.0,5,38
1310,By Month,2020,2,10,Idaho,Total - All Places of Death,50-64 years,0,5,12,0.0,14,181
1311,By Month,2020,2,10,Idaho,Total - All Places of Death,65-74 years,0,5,11,0.0,14,255
1312,By Month,2020,2,10,Idaho,Total - All Places of Death,75-84 years,0,0,17,0.0,17,297
1313,By Month,2020,2,10,Idaho,Total - All Places of Death,85 years and over,0,5,22,0.0,25,382
1314,By Month,2020,3,10,Idaho,Total - All Places of Death,All Ages,10,13,75,5.0,94,1326
1315,By Month,2020,3,10,Idaho,Total - All Places of Death,0-17 years,0,0,5,0.0,5,5
1316,By Month,2020,3,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0.0,0,24
1317,By Month,2020,3,10,Idaho,Total - All Places of Death,30-39 years,0,5,5,0.0,5,32
1318,By Month,2020,3,10,Idaho,Total - All Places of Death,40-49 years,0,0,5,0.0,5,46
1319,By Month,2020,3,10,Idaho,Total - All Places of Death,50-64 years,5,5,14,0.0,18,186
1320,By Month,2020,3,10,Idaho,Total - All Places of Death,65-74 years,5,5,18,0.0,26,263
1321,By Month,2020,3,10,Idaho,Total - All Places of Death,75-84 years,5,5,15,5.0,18,369
1322,By Month,2020,3,10,Idaho,Total - All Places of Death,85 years and over,5,5,24,5.0,27,398
1323,By Month,2020,4,10,Idaho,Total - All Places of Death,All Ages,55,0,66,16.0,105,1170
1324,By Month,2020,4,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,20
1325,By Month,2020,4,10,Idaho,Total - All Places of Death,18-29 years,0,0,5,0.0,5,19
1326,By Month,2020,4,10,Idaho,Total - All Places of Death,30-39 years,0,0,0,0.0,0,29
1327,By Month,2020,4,10,Idaho,Total - All Places of Death,40-49 years,0,0,0,0.0,0,34
1328,By Month,2020,4,10,Idaho,Total - All Places of Death,50-64 years,5,0,5,0.0,10,178
1329,By Month,2020,4,10,Idaho,Total - All Places of Death,65-74 years,10,0,17,5.0,24,219
1330,By Month,2020,4,10,Idaho,Total - All Places of Death,75-84 years,18,0,23,5.0,35,317
1331,By Month,2020,4,10,Idaho,Total - All Places of Death,85 years and over,25,0,17,5.0,35,354
1332,By Month,2020,5,10,Idaho,Total - All Places of Death,All Ages,22,5,48,5.0,66,1233
1333,By Month,2020,5,10,Idaho,Total - All Places of Death,0-17 years,0,0,5,0.0,5,31
1334,By Month,2020,5,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0.0,0,22
1335,By Month,2020,5,10,Idaho,Total - All Places of Death,30-39 years,0,0,0,0.0,0,33
1336,By Month,2020,5,10,Idaho,Total - All Places of Death,40-49 years,0,0,0,0.0,0,46
1337,By Month,2020,5,10,Idaho,Total - All Places of Death,50-64 years,0,0,5,0.0,5,195
1338,By Month,2020,5,10,Idaho,Total - All Places of Death,65-74 years,5,5,10,5.0,13,240
1339,By Month,2020,5,10,Idaho,Total - All Places of Death,75-84 years,5,0,14,5.0,20,315
1340,By Month,2020,5,10,Idaho,Total - All Places of Death,85 years and over,11,0,14,5.0,23,351
1341,By Month,2020,6,10,Idaho,Total - All Places of Death,All Ages,11,0,45,5.0,53,1230
1342,By Month,2020,6,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,21
1343,By Month,2020,6,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0.0,0,34
1344,By Month,2020,6,10,Idaho,Total - All Places of Death,30-39 years,0,0,0,0.0,0,22
1345,By Month,2020,6,10,Idaho,Total - All Places of Death,40-49 years,0,0,0,0.0,0,31
1346,By Month,2020,6,10,Idaho,Total - All Places of Death,50-64 years,5,0,10,5.0,10,186
1347,By Month,2020,6,10,Idaho,Total - All Places of Death,65-74 years,5,0,10,5.0,11,245
1348,By Month,2020,6,10,Idaho,Total - All Places of Death,75-84 years,5,0,15,0.0,18,307
1349,By Month,2020,6,10,Idaho,Total - All Places of Death,85 years and over,5,0,10,0.0,14,384
1350,By Month,2020,7,10,Idaho,Total - All Places of Death,All Ages,129,0,89,48.0,170,1372
1351,By Month,2020,7,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,21
1352,By Month,2020,7,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0.0,0,30
1353,By Month,2020,7,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,5.0,5,30
1354,By Month,2020,7,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,5.0,5,65
1355,By Month,2020,7,10,Idaho,Total - All Places of Death,50-64 years,14,0,5,5.0,19,191
1356,By Month,2020,7,10,Idaho,Total - All Places of Death,65-74 years,23,0,28,12.0,39,264
1357,By Month,2020,7,10,Idaho,Total - All Places of Death,75-84 years,42,0,23,13.0,52,373
1358,By Month,2020,7,10,Idaho,Total - All Places of Death,85 years and over,44,0,26,17.0,53,398
1359,By Month,2020,8,10,Idaho,Total - All Places of Death,All Ages,180,0,117,74.0,223,1469
1360,By Month,2020,8,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,15
1361,By Month,2020,8,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0.0,0,18
1362,By Month,2020,8,10,Idaho,Total - All Places of Death,30-39 years,0,0,0,0.0,0,40
1363,By Month,2020,8,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,5.0,5,63
1364,By Month,2020,8,10,Idaho,Total - All Places of Death,50-64 years,16,0,20,5.0,29,224
1365,By Month,2020,8,10,Idaho,Total - All Places of Death,65-74 years,33,0,22,14.0,41,300
1366,By Month,2020,8,10,Idaho,Total - All Places of Death,75-84 years,52,0,32,21.0,63,373
1367,By Month,2020,8,10,Idaho,Total - All Places of Death,85 years and over,72,0,41,30.0,83,436
1368,By Month,2020,9,10,Idaho,Total - All Places of Death,All Ages,113,0,82,48.0,147,1369
1369,By Month,2020,9,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,5
1370,By Month,2020,9,10,Idaho,Total - All Places of Death,18-29 years,5,0,0,0.0,5,28
1371,By Month,2020,9,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,5.0,5,35
1372,By Month,2020,9,10,Idaho,Total - All Places of Death,40-49 years,5,0,0,0.0,5,43
1373,By Month,2020,9,10,Idaho,Total - All Places of Death,50-64 years,13,0,10,5.0,18,220
1374,By Month,2020,9,10,Idaho,Total - All Places of Death,65-74 years,29,0,23,15.0,37,278
1375,By Month,2020,9,10,Idaho,Total - All Places of Death,75-84 years,27,0,21,13.0,35,355
1376,By Month,2020,9,10,Idaho,Total - All Places of Death,85 years and over,40,0,27,14.0,53,405
1377,By Month,2020,10,10,Idaho,Total - All Places of Death,All Ages,185,5,122,79.0,228,1461
1378,By Month,2020,10,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,13
1379,By Month,2020,10,10,Idaho,Total - All Places of Death,18-29 years,0,0,5,0.0,5,27
1380,By Month,2020,10,10,Idaho,Total - All Places of Death,30-39 years,5,0,5,5.0,5,36
1381,By Month,2020,10,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,5.0,5,49
1382,By Month,2020,10,10,Idaho,Total - All Places of Death,50-64 years,19,0,21,10.0,30,212
1383,By Month,2020,10,10,Idaho,Total - All Places of Death,65-74 years,48,5,25,21.0,52,313
1384,By Month,2020,10,10,Idaho,Total - All Places of Death,75-84 years,54,5,37,24.0,67,377
1385,By Month,2020,10,10,Idaho,Total - All Places of Death,85 years and over,57,5,32,20.0,69,434
1386,By Month,2020,11,10,Idaho,Total - All Places of Death,All Ages,387,0,212,166.0,433,1704
1387,By Month,2020,11,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,10
1388,By Month,2020,11,10,Idaho,Total - All Places of Death,18-29 years,5,0,5,0.0,5,25
1389,By Month,2020,11,10,Idaho,Total - All Places of Death,30-39 years,0,0,5,0.0,5,40
1390,By Month,2020,11,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,5.0,10,55
1391,By Month,2020,11,10,Idaho,Total - All Places of Death,50-64 years,25,0,22,17.0,30,201
1392,By Month,2020,11,10,Idaho,Total - All Places of Death,65-74 years,86,0,44,36.0,94,338
1393,By Month,2020,11,10,Idaho,Total - All Places of Death,75-84 years,118,0,74,57.0,135,458
1394,By Month,2020,11,10,Idaho,Total - All Places of Death,85 years and over,148,0,65,53.0,160,577
1395,By Month,2020,12,10,Idaho,Total - All Places of Death,All Ages,449,5,243,201.0,492,1681
1396,By Month,2020,12,10,Idaho,Total - All Places of Death,0-17 years,0,0,0,0.0,0,16
1397,By Month,2020,12,10,Idaho,Total - All Places of Death,18-29 years,0,0,0,0.0,0,23
1398,By Month,2020,12,10,Idaho,Total - All Places of Death,30-39 years,0,0,0,0.0,0,29
1399,By Month,2020,12,10,Idaho,Total - All Places of Death,40-49 years,5,0,5,5.0,5,52
1400,By Month,2020,12,10,Idaho,Total - All Places of Death,50-64 years,58,0,29,25.0,62,208
1401,By Month,2020,12,10,Idaho,Total - All Places of Death,65-74 years,94,0,61,54.0,101,337
1402,By Month,2020,12,10,Idaho,Total - All Places of Death,75-84 years,142,5,79,66.0,156,483
1403,By Month,2020,12,10,Idaho,Total - All Places of Death,85 years and over,148,0,70,53.0,165,533
1404,By Month,2020,1,5,Illinois,Total - All Places of Death,All Ages,0,51,678,0.0,729,9800
1405,By Month,2020,1,5,Illinois,Total - All Places of Death,0-17 years,0,5,5,0.0,5,95
1406,By Month,2020,1,5,Illinois,Total - All Places of Death,18-29 years,0,5,5,0.0,5,150
1407,By Month,2020,1,5,Illinois,Total - All Places of Death,30-39 years,0,5,5,0.0,5,205
1408,By Month,2020,1,5,Illinois,Total - All Places of Death,40-49 years,0,5,18,0.0,19,370
1409,By Month,2020,1,5,Illinois,Total - All Places of Death,50-64 years,0,10,86,0.0,96,1554
1410,By Month,2020,1,5,Illinois,Total - All Places of Death,65-74 years,0,5,134,0.0,139,1956
1411,By Month,2020,1,5,Illinois,Total - All Places of Death,75-84 years,0,5,199,0.0,207,2259
1412,By Month,2020,1,5,Illinois,Total - All Places of Death,85 years and over,0,21,229,0.0,250,3211
1413,By Month,2020,2,5,Illinois,Total - All Places of Death,All Ages,0,55,601,0.0,656,9182
1414,By Month,2020,2,5,Illinois,Total - All Places of Death,0-17 years,0,5,5,0.0,5,88
1415,By Month,2020,2,5,Illinois,Total - All Places of Death,18-29 years,0,5,5,0.0,5,150
1416,By Month,2020,2,5,Illinois,Total - All Places of Death,30-39 years,0,5,5,0.0,5,204
1417,By Month,2020,2,5,Illinois,Total - All Places of Death,40-49 years,0,5,16,0.0,19,293
1418,By Month,2020,2,5,Illinois,Total - All Places of Death,50-64 years,0,12,78,0.0,90,1510
1419,By Month,2020,2,5,Illinois,Total - All Places of Death,65-74 years,0,5,101,0.0,110,1779
1420,By Month,2020,2,5,Illinois,Total - All Places of Death,75-84 years,0,13,146,0.0,159,2189
1421,By Month,2020,2,5,Illinois,Total - All Places of Death,85 years and over,0,14,247,0.0,261,2969
1422,By Month,2020,3,5,Illinois,Total - All Places of Death,All Ages,193,87,886,113.0,1052,10101
1423,By Month,2020,3,5,Illinois,Total - All Places of Death,0-17 years,5,0,5,5.0,5,106
1424,By Month,2020,3,5,Illinois,Total - All Places of Death,18-29 years,5,0,5,5.0,5,159
1425,By Month,2020,3,5,Illinois,Total - All Places of Death,30-39 years,5,5,5,0.0,17,225
1426,By Month,2020,3,5,Illinois,Total - All Places of Death,40-49 years,10,5,27,5.0,32,356
1427,By Month,2020,3,5,Illinois,Total - All Places of Death,50-64 years,43,19,144,20.0,186,1617
1428,By Month,2020,3,5,Illinois,Total - All Places of Death,65-74 years,56,18,163,30.0,206,1935
1429,By Month,2020,3,5,Illinois,Total - All Places of Death,75-84 years,45,26,252,32.0,291,2451
1430,By Month,2020,3,5,Illinois,Total - All Places of Death,85 years and over,29,21,283,22.0,311,3252
1431,By Month,2020,4,5,Illinois,Total - All Places of Death,All Ages,2448,17,1973,1270.0,3166,12417
1432,By Month,2020,4,5,Illinois,Total - All Places of Death,0-17 years,0,0,5,0.0,5,79
1433,By Month,2020,4,5,Illinois,Total - All Places of Death,18-29 years,15,0,5,5.0,19,236
1434,By Month,2020,4,5,Illinois,Total - All Places of Death,30-39 years,38,0,27,21.0,44,282
1435,By Month,2020,4,5,Illinois,Total - All Places of Death,40-49 years,86,0,51,44.0,93,445
1436,By Month,2020,4,5,Illinois,Total - All Places of Death,50-64 years,392,5,305,218.0,480,1959
1437,By Month,2020,4,5,Illinois,Total - All Places of Death,65-74 years,523,5,440,276.0,688,2467
1438,By Month,2020,4,5,Illinois,Total - All Places of Death,75-84 years,667,5,535,346.0,859,2963
1439,By Month,2020,4,5,Illinois,Total - All Places of Death,85 years and over,727,11,607,362.0,982,3986
1440,By Month,2020,5,5,Illinois,Total - All Places of Death,All Ages,2822,5,1906,1378.0,3353,12243
1441,By Month,2020,5,5,Illinois,Total - All Places of Death,0-17 years,5,0,5,5.0,5,102
1442,By Month,2020,5,5,Illinois,Total - All Places of Death,18-29 years,5,0,11,5.0,14,240
1443,By Month,2020,5,5,Illinois,Total - All Places of Death,30-39 years,46,5,24,18.0,53,321
1444,By Month,2020,5,5,Illinois,Total - All Places of Death,40-49 years,103,0,50,42.0,111,504
1445,By Month,2020,5,5,Illinois,Total - All Places of Death,50-64 years,460,5,332,239.0,554,2108
1446,By Month,2020,5,5,Illinois,Total - All Places of Death,65-74 years,619,0,444,340.0,723,2346
1447,By Month,2020,5,5,Illinois,Total - All Places of Death,75-84 years,678,0,476,343.0,811,2784
1448,By Month,2020,5,5,Illinois,Total - All Places of Death,85 years and over,906,5,568,390.0,1085,3838
1449,By Month,2020,6,5,Illinois,Total - All Places of Death,All Ages,1162,0,936,541.0,1557,9727
1450,By Month,2020,6,5,Illinois,Total - All Places of Death,0-17 years,0,0,0,0.0,0,112
1451,By Month,2020,6,5,Illinois,Total - All Places of Death,18-29 years,5,0,5,0.0,5,233
1452,By Month,2020,6,5,Illinois,Total - All Places of Death,30-39 years,19,0,13,5.0,23,258
1453,By Month,2020,6,5,Illinois,Total - All Places of Death,40-49 years,42,0,34,15.0,61,439
1454,By Month,2020,6,5,Illinois,Total - All Places of Death,50-64 years,200,0,144,95.0,249,1674
1455,By Month,2020,6,5,Illinois,Total - All Places of Death,65-74 years,251,0,230,134.0,347,1896
1456,By Month,2020,6,5,Illinois,Total - All Places of Death,75-84 years,280,0,258,144.0,394,2231
1457,By Month,2020,6,5,Illinois,Total - All Places of Death,85 years and over,366,0,255,144.0,477,2884
1458,By Month,2020,7,5,Illinois,Total - All Places of Death,All Ages,443,5,600,181.0,863,9322
1459,By Month,2020,7,5,Illinois,Total - All Places of Death,0-17 years,0,0,0,0.0,0,118
1460,By Month,2020,7,5,Illinois,Total - All Places of Death,18-29 years,5,0,5,5.0,5,232
1461,By Month,2020,7,5,Illinois,Total - All Places of Death,30-39 years,5,0,11,5.0,17,253
1462,By Month,2020,7,5,Illinois,Total - All Places of Death,40-49 years,21,0,19,5.0,35,385
1463,By Month,2020,7,5,Illinois,Total - All Places of Death,50-64 years,79,0,106,30.0,155,1552
1464,By Month,2020,7,5,Illinois,Total - All Places of Death,65-74 years,85,0,116,46.0,155,1855
1465,By Month,2020,7,5,Illinois,Total - All Places of Death,75-84 years,105,5,177,51.0,232,2167
1466,By Month,2020,7,5,Illinois,Total - All Places of Death,85 years and over,143,0,167,47.0,263,2760
1467,By Month,2020,8,5,Illinois,Total - All Places of Death,All Ages,491,0,644,211.0,924,9501
1468,By Month,2020,8,5,Illinois,Total - All Places of Death,0-17 years,0,0,5,0.0,5,98
1469,By Month,2020,8,5,Illinois,Total - All Places of Death,18-29 years,5,0,5,5.0,5,201
1470,By Month,2020,8,5,Illinois,Total - All Places of Death,30-39 years,5,0,10,5.0,15,248
1471,By Month,2020,8,5,Illinois,Total - All Places of Death,40-49 years,19,0,21,5.0,32,413
1472,By Month,2020,8,5,Illinois,Total - All Places of Death,50-64 years,56,0,95,25.0,126,1602
1473,By Month,2020,8,5,Illinois,Total - All Places of Death,65-74 years,94,0,134,46.0,182,1827
1474,By Month,2020,8,5,Illinois,Total - All Places of Death,75-84 years,131,0,195,62.0,264,2231
1475,By Month,2020,8,5,Illinois,Total - All Places of Death,85 years and over,179,0,184,65.0,298,2881
1476,By Month,2020,9,5,Illinois,Total - All Places of Death,All Ages,552,5,671,239.0,987,9234
1477,By Month,2020,9,5,Illinois,Total - All Places of Death,0-17 years,0,0,5,0.0,5,110
1478,By Month,2020,9,5,Illinois,Total - All Places of Death,18-29 years,5,5,5,5.0,5,215
1479,By Month,2020,9,5,Illinois,Total - All Places of Death,30-39 years,10,0,5,5.0,13,237
1480,By Month,2020,9,5,Illinois,Total - All Places of Death,40-49 years,5,0,15,5.0,19,335
1481,By Month,2020,9,5,Illinois,Total - All Places of Death,50-64 years,77,5,95,40.0,133,1493
1482,By Month,2020,9,5,Illinois,Total - All Places of Death,65-74 years,116,0,150,47.0,219,1853
1483,By Month,2020,9,5,Illinois,Total - All Places of Death,75-84 years,153,0,187,75.0,265,2153
1484,By Month,2020,9,5,Illinois,Total - All Places of Death,85 years and over,186,5,214,67.0,334,2838
1485,By Month,2020,10,5,Illinois,Total - All Places of Death,All Ages,1084,5,958,484.0,1560,10275
1486,By Month,2020,10,5,Illinois,Total - All Places of Death,0-17 years,0,0,5,0.0,5,102
1487,By Month,2020,10,5,Illinois,Total - All Places of Death,18-29 years,5,0,5,5.0,5,182
1488,By Month,2020,10,5,Illinois,Total - All Places of Death,30-39 years,5,0,10,5.0,15,226
1489,By Month,2020,10,5,Illinois,Total - All Places of Death,40-49 years,21,0,19,5.0,33,365
1490,By Month,2020,10,5,Illinois,Total - All Places of Death,50-64 years,125,5,140,65.0,201,1615
1491,By Month,2020,10,5,Illinois,Total - All Places of Death,65-74 years,201,0,185,88.0,298,1963
1492,By Month,2020,10,5,Illinois,Total - All Places of Death,75-84 years,280,5,260,134.0,406,2513
1493,By Month,2020,10,5,Illinois,Total - All Places of Death,85 years and over,446,5,338,186.0,599,3309
1494,By Month,2020,11,5,Illinois,Total - All Places of Death,All Ages,3344,0,2039,1597.0,3786,12842
1495,By Month,2020,11,5,Illinois,Total - All Places of Death,0-17 years,0,0,5,0.0,5,92
1496,By Month,2020,11,5,Illinois,Total - All Places of Death,18-29 years,5,0,5,5.0,11,192
1497,By Month,2020,11,5,Illinois,Total - All Places of Death,30-39 years,28,0,16,10.0,34,266
1498,By Month,2020,11,5,Illinois,Total - All Places of Death,40-49 years,69,0,38,27.0,80,430
1499,By Month,2020,11,5,Illinois,Total - All Places of Death,50-64 years,385,0,250,199.0,436,1858
1500,By Month,2020,11,5,Illinois,Total - All Places of Death,65-74 years,691,0,442,363.0,770,2518
1501,By Month,2020,11,5,Illinois,Total - All Places of Death,75-84 years,946,0,638,496.0,1088,3180
1502,By Month,2020,11,5,Illinois,Total - All Places of Death,85 years and over,1217,0,645,497.0,1365,4306
1503,By Month,2020,12,5,Illinois,Total - All Places of Death,All Ages,4182,5,2521,2003.0,4702,14076
1504,By Month,2020,12,5,Illinois,Total - All Places of Death,0-17 years,5,0,5,0.0,5,85
1505,By Month,2020,12,5,Illinois,Total - All Places of Death,18-29 years,12,0,5,5.0,13,180
1506,By Month,2020,12,5,Illinois,Total - All Places of Death,30-39 years,27,0,17,14.0,30,255
1507,By Month,2020,12,5,Illinois,Total - All Places of Death,40-49 years,89,0,48,38.0,99,458
1508,By Month,2020,12,5,Illinois,Total - All Places of Death,50-64 years,494,0,325,249.0,570,2163
1509,By Month,2020,12,5,Illinois,Total - All Places of Death,65-74 years,826,5,560,457.0,930,2665
1510,By Month,2020,12,5,Illinois,Total - All Places of Death,75-84 years,1142,5,738,601.0,1280,3540
